  a,b,c,d,e,f,g,h,i,j,k
  3.462,-20.0928,58.9164,-0.174709,-0.182735,0.00802587,1,
  3.472,-20.0527,58.7987,-0.17436,-0.18237,0.00801035,1,
  3.482,-20.0127,58.6812,-0.174012,-0.182007,0.00799484,1,
  3.492,-19.9728,58.564,-0.173664,-0.181644,0.00797932,1,
  3.502,-19.933,58.447,-0.173317,-0.181281,0.00796384,1,
  3.512,-19.8932,58.3302,-0.172971,-0.180919,0.00794837,1,
  3.522,-19.8535,58.2137,-0.172626,-0.180558,0.0079329,1,
  3.532,-19.8139,58.0973,-0.172281,-0.180198,0.00791744,1,
  3.542,-19.7743,57.9813,-0.171937,-0.179839,0.007902,1,
  3.552,-19.7349,57.8654,-0.171593,-0.17948,0.00788658,1,
  3.562,-19.6955,57.7498,-0.17125,-0.179121,0.00787118,1,
  3.572,-19.6562,57.6344,-0.170908,-0.178764,0.00785579,1,
  3.582,-19.6169,57.5193,-0.170567,-0.178407,0.00784043,1,
  3.592,-19.5778,57.4044,-0.170226,-0.178051,0.00782508,1,
  3.602,-19.5387,57.2897,-0.169886,-0.177696,0.00780974,1,
  3.612,-19.4997,57.1752,-0.169546,-0.177341,0.00779442,1,
  3.622,-19.4608,57.061,-0.169208,-0.176987,0.00777911,1,
  3.632,-19.4219,56.947,-0.16887,-0.176634,0.00776386,1,
  3.642,-19.3832,56.8332,-0.168532,-0.176281,0.00774861,1,
  3.652,-19.3445,56.7196,-0.168196,-0.175929,0.00773336,1,
  3.662,-19.3058,56.6063,-0.16786,-0.175578,0.00771814,1,
  3.672,-19.2673,56.4932,-0.167524,-0.175227,0.00770295,1,
  3.682,-19.2288,56.3803,-0.16719,-0.174877,0.00768777,1,
  3.692,-19.1904,56.2677,-0.166856,-0.174528,0.00767262,1,
  3.702,-19.1521,56.1553,-0.166522,-0.17418,0.00765751,1,
  3.712,-19.1139,56.0431,-0.166189,-0.173832,0.0076424,1,
  3.722,-19.0757,55.9311,-0.165857,-0.173485,0.00762731,1,
  3.732,-19.0376,55.8193,-0.165526,-0.173138,0.00761225,1,
  3.742,-18.9996,55.7078,-0.165195,-0.172793,0.00759722,1,
  3.752,-18.9617,55.5965,-0.164865,-0.172448,0.00758221,1,
  3.762,-18.9238,55.4854,-0.164536,-0.172103,0.00756719,1,
  3.772,-18.886,55.3746,-0.164207,-0.17176,0.00755224,1,
  3.782,-18.8483,55.2639,-0.163879,-0.171416,0.00753729,1,
  3.792,-18.8106,55.1535,-0.163552,-0.171074,0.00752237,1,
  3.802,-18.7731,55.0433,-0.163225,-0.170733,0.00750747,1,
  3.812,-18.7356,54.9333,-0.162899,-0.170392,0.0074926,1,
  3.822,-18.6982,54.8236,-0.162573,-0.170051,0.00747775,1,
  3.832,-18.6608,54.7141,-0.162249,-0.169712,0.00746295,1,
  3.842,-18.6235,54.6047,-0.161925,-0.169373,0.00744813,1,
  3.852,-18.5863,54.4956,-0.161601,-0.169034,0.00743337,1,
